年份,科目,地区,高考模式,改革起始年,卷别性质,范围,卷型,状态,试卷路径,Markdown路径,听力路径,OCR方式,识别页数
2025,语文,北京,新高考,2020,地方/区域卷,local,北京卷,done,../../papers/2025/语文/北京/北京卷/2025_语文_北京卷_原卷.pdf,../../papers/2025/语文/北京/北京卷/2025_语文_北京卷_OCR与考点.md,,pypdf,27
2025,语文,天津,新高考,2020,地方/区域卷,local,天津卷,missing,../../../..,../../../..,../../../..,,
2025,语文,河北,新高考,2021,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,26
2025,语文,山西,新高考,2025,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_OCR与考点.md,,pypdf,
2025,语文,内蒙古,新高考,2025,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_OCR与考点.md,,pypdf,
2025,语文,辽宁,新高考,2021,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_OCR与考点.md,,pypdf,
2025,语文,吉林,新高考,2024,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_OCR与考点.md,,pypdf,
2025,语文,黑龙江,新高考,2024,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_OCR与考点.md,,pypdf,
2025,语文,上海,新高考,2017,地方/区域卷,local,上海卷,missing,../../../..,../../../..,../../../..,,
2025,语文,江苏,新高考,2021,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,26
2025,语文,浙江,新高考,2017,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,26
2025,语文,安徽,新高考,2024,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,26
2025,语文,福建,新高考,2021,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,26
2025,语文,江西,新高考,2024,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,26
2025,语文,山东,新高考,2020,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,26
2025,语文,河南,新高考,2025,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,26
2025,语文,湖北,新高考,2021,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,26
2025,语文,湖南,新高考,2021,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,26
2025,语文,广东,新高考,2021,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅰ卷/2025_语文_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,26
2025,语文,广西,新高考,2024,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_OCR与考点.md,,pypdf,
2025,语文,海南,新高考,2020,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_OCR与考点.md,,pypdf,
2025,语文,重庆,新高考,2021,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_OCR与考点.md,,pypdf,
2025,语文,四川,新高考,2025,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_OCR与考点.md,,pypdf,
2025,语文,贵州,新高考,2024,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_OCR与考点.md,,pypdf,
2025,语文,云南,新高考,2025,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_OCR与考点.md,,pypdf,
2025,语文,西藏,新高考,,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_OCR与考点.md,,pypdf,
2025,语文,陕西,新高考,2025,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_OCR与考点.md,,pypdf,
2025,语文,甘肃,新高考,2024,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_OCR与考点.md,,pypdf,
2025,语文,青海,新高考,2025,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_OCR与考点.md,,pypdf,
2025,语文,宁夏,新高考,2025,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_OCR与考点.md,,pypdf,
2025,语文,新疆,新高考,,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/语文/全国/新高考全国Ⅱ卷/2025_语文_新高考全国Ⅱ卷_OCR与考点.md,,pypdf,
2025,数学,北京,新高考,2020,地方/区域卷,local,北京卷,done,../../papers/2025/数学/北京/北京卷/2025_数学_北京卷_原卷.pdf,../../papers/2025/数学/北京/北京卷/2025_数学_北京卷_OCR与考点.md,,pypdf,19
2025,数学,天津,新高考,2020,地方/区域卷,local,天津卷,done,../../papers/2025/数学/天津/天津卷/2025_数学_天津卷_原卷.pdf,../../papers/2025/数学/天津/天津卷/2025_数学_天津卷_OCR与考点.md,,pypdf,20
2025,数学,河北,新高考,2021,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,30
2025,数学,山西,新高考,2025,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_OCR与考点.md,,rapidocr,6
2025,数学,内蒙古,新高考,2025,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_OCR与考点.md,,rapidocr,6
2025,数学,辽宁,新高考,2021,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_OCR与考点.md,,rapidocr,6
2025,数学,吉林,新高考,2024,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_OCR与考点.md,,rapidocr,6
2025,数学,黑龙江,新高考,2024,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_OCR与考点.md,,rapidocr,6
2025,数学,上海,新高考,2017,地方/区域卷,local,上海卷,done,../../papers/2025/数学/上海/上海卷/2025_数学_上海卷_原卷.pdf,../../papers/2025/数学/上海/上海卷/2025_数学_上海卷_OCR与考点.md,,pypdf,4
2025,数学,江苏,新高考,2021,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,30
2025,数学,浙江,新高考,2017,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,30
2025,数学,安徽,新高考,2024,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,30
2025,数学,福建,新高考,2021,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,30
2025,数学,江西,新高考,2024,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,30
2025,数学,山东,新高考,2020,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,30
2025,数学,河南,新高考,2025,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,30
2025,数学,湖北,新高考,2021,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,30
2025,数学,湖南,新高考,2021,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,30
2025,数学,广东,新高考,2021,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,30
2025,数学,广西,新高考,2024,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_OCR与考点.md,,rapidocr,6
2025,数学,海南,新高考,2020,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_OCR与考点.md,,rapidocr,6
2025,数学,重庆,新高考,2021,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_OCR与考点.md,,rapidocr,6
2025,数学,四川,新高考,2025,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_OCR与考点.md,,rapidocr,6
2025,数学,贵州,新高考,2024,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_OCR与考点.md,,rapidocr,6
2025,数学,云南,新高考,2025,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_OCR与考点.md,,rapidocr,6
2025,数学,西藏,新高考,,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_OCR与考点.md,,rapidocr,6
2025,数学,陕西,新高考,2025,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_OCR与考点.md,,rapidocr,6
2025,数学,甘肃,新高考,2024,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅰ卷/2025_数学_新高考全国Ⅰ卷_OCR与考点.md,,pypdf,30
2025,数学,青海,新高考,2025,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_OCR与考点.md,,rapidocr,6
2025,数学,宁夏,新高考,2025,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_OCR与考点.md,,rapidocr,6
2025,数学,新疆,新高考,,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/数学/全国/新高考全国Ⅱ卷/2025_数学_新高考全国Ⅱ卷_OCR与考点.md,,rapidocr,6
2025,英语,北京,新高考,2020,地方/区域卷,local,北京卷,done,../../papers/2025/英语/北京/北京卷/2025_英语_北京卷_原卷.pdf,../../papers/2025/英语/北京/北京卷/2025_英语_北京卷_OCR与考点.md,,pypdf,22
2025,英语,天津,新高考,2020,,missing,,missing,../../../..,../../../..,../../../..,,
2025,英语,河北,新高考,2021,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_OCR与考点.md,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_听力.mp3,pypdf,11
2025,英语,山西,新高考,2025,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_OCR与考点.md,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_听力.mp3,pypdf,
2025,英语,内蒙古,新高考,2025,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_OCR与考点.md,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_听力.mp3,pypdf,
2025,英语,辽宁,新高考,2021,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_OCR与考点.md,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_听力.mp3,pypdf,
2025,英语,吉林,新高考,2024,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_OCR与考点.md,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_听力.mp3,pypdf,
2025,英语,黑龙江,新高考,2024,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_OCR与考点.md,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_听力.mp3,pypdf,
2025,英语,上海,新高考,2017,,missing,,missing,../../../..,../../../..,../../../..,,
2025,英语,江苏,新高考,2021,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_OCR与考点.md,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_听力.mp3,pypdf,11
2025,英语,浙江,新高考,2017,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_OCR与考点.md,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_听力.mp3,pypdf,11
2025,英语,安徽,新高考,2024,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_OCR与考点.md,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_听力.mp3,pypdf,11
2025,英语,福建,新高考,2021,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_OCR与考点.md,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_听力.mp3,pypdf,11
2025,英语,江西,新高考,2024,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_OCR与考点.md,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_听力.mp3,pypdf,11
2025,英语,山东,新高考,2020,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_OCR与考点.md,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_听力.mp3,pypdf,11
2025,英语,河南,新高考,2025,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_OCR与考点.md,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_听力.mp3,pypdf,11
2025,英语,湖北,新高考,2021,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_OCR与考点.md,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_听力.mp3,pypdf,11
2025,英语,湖南,新高考,2021,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_OCR与考点.md,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_听力.mp3,pypdf,11
2025,英语,广东,新高考,2021,地方/区域卷,local,新高考全国Ⅰ卷,done,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_原卷.pdf,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_OCR与考点.md,../../papers/2025/英语/全国/新高考全国Ⅰ卷/2025_英语_新高考全国Ⅰ卷_听力.mp3,pypdf,11
2025,英语,广西,新高考,2024,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_OCR与考点.md,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_听力.mp3,pypdf,
2025,英语,海南,新高考,2020,地方/区域卷,local,新高考全国Ⅱ卷,done,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_原卷.pdf,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_OCR与考点.md,../../papers/2025/英语/全国/新高考全国Ⅱ卷/2025_英语_新高考全国Ⅱ卷_听力.mp3,pypdf,
